Date,Open,High,Low,Close,Volume,Adj Close,Price
02/12/2013,16087.12012,16588.25,15703.79004,16576.66016,101710400,16576.66016,0.030430558
01/11/2013,15558.00977,16174.50977,15522.17969,16086.41016,94472500,16086.41016,0.033963238
01/10/2013,15132.49023,15721,14719.42969,15545.75,100898600,15545.75,0.027309436
03/09/2013,14801.54981,15709.58008,14777.48047,15129.66992,124693500,15129.66992,0.022167957
01/08/2013,15503.84961,15658.42969,14760.41016,14810.30957,111977700,14810.30957,-0.044733409
01/07/2013,14911.59961,15634.32031,14858.92969,15499.54004,125829500,15499.54004,0.039428394
03/06/2013,15123.54981,15340.08984,14551.26953,14909.59961,157952000,14909.59961,-0.014146824
01/05/2013,14839.79981,15542.40039,14687.04981,15115.57031,135470000,15115.57031,0.018583169
01/04/2013,14578.54004,14887.50977,14434.42969,14839.79981,139476300,14839.79981,0.017920846
01/03/2013,14054.49023,14585.09961,13937.59961,14578.54004,135001500,14578.54004,0.037287002
01/02/2013,13860.58008,14149.15039,13784.00977,14054.49023,140248900,14054.49023,0.013990046
02/01/2013,13104.29981,13969.99023,13104.29981,13860.58008,139489500,13860.58008,0.057712376
03/12/2012,13027.73047,13365.86035,12883.88965,13104.13965,140624500,13104.13965,0.005865118
01/11/2012,13099.19043,13290.75,12471.49023,13025.58008,135952300,13025.58008,-0.005619458
01/10/2012,13437.66016,13661.87012,13017.37012,13096.45996,124321900,13096.45996,-0.02539134
04/09/2012,13092.15039,13653.24023,12977.08984,13437.12988,149906300,13437.12988,0.026350102
01/08/2012,13007.46973,13330.75977,12778.90039,13090.83984,103785200,13090.83984,0.006409403
02/07/2012,12879.70996,13128.63965,12492.25,13008.67969,128766100,13008.67969,0.010013403
01/06/2012,12391.55957,12898.94043,12035.08984,12880.08984,148347600,12880.08984,0.039424438
01/05/2012,13214.16016,13338.66016,12311.55957,12393.4502,147960900,12393.4502,-0.062108371
02/04/2012,13211.36035,13297.11035,12710.55957,13213.62988,135138500,13213.62988,0.000171786
01/03/2012,12952.29004,13289.08008,12734.86035,13212.04004,153390000,13212.04004,0.020054369
01/02/2012,12632.75977,13055.75,12632.75977,12952.07031,144731500,12952.07031,0.025276389
03/01/2012,12221.19043,12841.9502,12221.19043,12632.91016,157457500,12632.91016,0.033689003
01/12/2011,12046.20996,12328.46973,11735.19043,12217.55957,150864200,12217.55957,0.014224358
01/11/2011,11951.53027,12187.50977,11231.42969,12045.67969,169042800,12045.67969,0.007877603
03/10/2011,10912.09961,12284.30957,10404.49023,11955.00977,194929500,11955.00977,0.095573739
01/09/2011,11613.29981,11716.83984,10597.13965,10913.37988,219510400,10913.37988,-0.060268824
01/08/2011,12144.21973,12282.41992,10604.07031,11613.53027,279694300,11613.53027,-0.043698934
01/07/2011,12414.33984,12753.88965,12083.4502,12143.24023,166169500,12143.24023,-0.021837618
01/06/2011,12569.41016,12569.49023,11862.53027,12414.33984,184383600,12414.33984,-0.012337119
02/05/2011,12810.16016,12876,12309.51953,12569.79004,180300400,12569.79004,-0.018764021
01/04/2011,12321.01953,12832.83008,12093.88965,12810.54004,184985500,12810.54004,0.03973052
01/03/2011,12226.49023,12383.45996,11555.48047,12319.73047,175563900,12319.73047,0.007626083
01/02/2011,11892.5,12391.29004,11892.5,12226.33984,180002100,12226.33984,0.028071461
03/01/2011,11577.42969,12020.51953,11573.87012,11891.92969,194415000,11891.92969,0.027164924
01/12/2010,11007.23047,11625,11007.23047,11577.50977,152101300,11577.50977,0.051809517
01/11/2010,11120.29981,11451.53027,10929.28027,11006.01953,192471400,11006.01953,-0.010276726
01/10/2010,10789.71973,11247.59961,10711.12012,11118.49023,189376100,11118.49023,0.030470718
01/09/2010,10016.00977,10948.87988,10016.00977,10788.04981,189500400,10788.04981,0.0770806
02/08/2010,10468.82031,10719.94043,9936.620117,10014.71973,198771300,10014.71973,-0.043376481
01/07/2010,9773.269531,10584.99023,9614.320312,10465.94043,211975200,10465.94043,0.07087402
01/06/2010,10133.94043,10594.16016,9753.839844,9774.019531,235307700,9774.019531,-0.035516382
03/05/2010,11009.59961,11177.66992,9774.480469,10136.62988,292470500,10136.62988,-0.079291687
01/04/2010,10857.30957,11258.00977,10844.08984,11008.61035,213937100,11008.61035,0.013935384
01/03/2010,10326.09961,10955.48047,10326.09961,10856.62988,199373400,10856.62988,0.051377606
01/02/2010,10068.99023,10438.54981,9835.089844,10325.25977,240093600,10325.25977,0.025451364
04/01/2010,10430.69043,10729.88965,10043.75,10067.33008,249557800,10067.33008,-0.034835695
