Date,Open,High,Low,Close,Volume,Adj Close,Price
01/03/2013,797.801331,844.001404,793.301392,794.191345,4500300,396.698975,-0.502759698
01/02/2013,758.201294,808.971375,758.101257,801.201355,5135500,400.2005,-0.472171173
02/01/2013,719.421265,760.951294,695.521179,755.691284,5165700,377.46817,-0.475316913
03/12/2012,702.241211,729.101257,682.331116,707.381226,4385500,353.33728,-0.496843429
01/11/2012,679.50116,699.221191,636.001099,698.371155,4764600,348.836761,-0.48662816
01/10/2012,759.05127,774.381348,669.701111,680.301147,7010400,339.81076,-0.552321729
04/09/2012,684.551147,764.891296,673.50116,754.501282,6652200,376.873779,-0.449458553
01/08/2012,637.301086,688.99115,623.411072,685.091125,4293300,342.203369,-0.463042859
02/07/2012,581.820984,642.601135,562.091003,632.971069,5080900,316.169373,-0.456586507
01/06/2012,571.790955,587.891052,556.520996,580.070984,4686300,289.745758,-0.493266279
01/05/2012,603.791016,637.851135,579.001038,580.860962,5624600,290.14035,-0.519468918
02/04/2012,640.771118,653.141113,590.200989,604.851074,6151300,302.123413,-0.528500264
01/03/2012,622.261108,658.591125,593.841003,641.241089,4529600,320.300262,-0.48526389
01/02/2012,584.940979,625.601074,579.140991,618.251038,5068900,308.816711,-0.472054922
03/01/2012,652.941101,670.25116,564.550964,580.111023,7606800,289.765747,-0.55621457
01/12/2011,600.001038,646.761108,599.001038,645.901123,5432500,322.62793,-0.462287714
01/11/2011,580.101013,618.301025,561.330933,599.391052,6089000,299.396118,-0.483889683
03/10/2011,509.850891,602.700989,480.60083,592.641052,7625800,296.024475,-0.4193901
01/09/2011,540.750916,558.520935,510.500854,515.040894,5864900,257.263184,-0.52424827
01/08/2011,611.221069,615.501099,490.86084,540.960938,9554600,270.210266,-0.557917291
01/07/2011,506.740875,627.501038,506.380859,603.69104,8551100,301.543976,-0.404934571
01/06/2011,528.040894,533.200928,473.020813,506.380859,5616600,252.9375,-0.520988804
02/05/2011,545.700928,545.730957,513.400879,529.020874,4589900,264.246216,-0.515767333
01/04/2011,588.760986,595.19104,519.000916,544.100891,7474800,271.778687,-0.538388763
01/03/2011,617.781067,619.221008,551.280945,586.761047,5426100,293.087433,-0.525580422
01/02/2011,604.491028,631.181091,601.351074,613.401062,4664700,306.394135,-0.493137002
03/01/2011,596.481079,642.961121,595.551025,600.361023,6302300,299.880646,-0.497250363
01/12/2010,563.000977,607.001038,562.401001,593.971008,3998800,296.688812,-0.473022563
01/11/2010,615.731079,630.851074,553.310913,555.710938,6267000,277.577881,-0.549189751
01/10/2010,530.000916,624.741028,518.850891,613.70105,7802900,306.543976,-0.421616139
01/09/2010,454.980804,536.850952,452.500763,525.790955,6017100,262.632843,-0.422760607
02/08/2010,488.990845,508.600891,447.650757,450.020752,5000500,224.785599,-0.540307142
01/07/2010,445.290741,497.500854,433.630737,484.85083,6830500,242.183243,-0.456123335
01/06/2010,480.430817,509.250854,444.720764,444.950775,5791100,222.253128,-0.537387861
03/05/2010,526.500916,532.920898,460.000793,485.630829,8477100,242.572845,-0.539273651
01/04/2010,571.350952,597.841064,521.030884,525.700867,7216900,262.58786,-0.540408817
01/03/2010,529.200867,588.281006,527.740906,567.120972,7576400,283.277222,-0.464707563
01/02/2010,534.600952,547.500916,520.000854,526.800903,5714200,263.137329,-0.507787392
04/01/2010,626.951111,629.511047,525.610901,529.940918,9851500,264.70575,-0.577788849
